ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
264B,Feminino,31,Branco,Pos graduacao,MG,2,Operacoes,Analista Junior
E38F,Masculino,28,Preto,Pos graduacao,RS,1,Operacoes,Analista Pleno
49C1,Masculino,28,Pardo,Ensino Superior,RR,8,Operacoes,Gerente
B47E,Masculino,41,Pardo,Ensino Superior,BA,4,Administrativo,Analista Junior
A68C,Masculino,39,Branco,Ensino Superior,AM,2,Vendas,Analista Junior
5084,Feminino,36,Pardo,Ensino Superior,BA,5,Marketing,Gerente
68BF,Masculino,38,Branco,Ensino Superior,SP,4,Vendas,Gerente
EE9C,Masculino,27,Pardo,Ensino Superior,PB,8,Operacoes,Analista Junior
9FF4,Masculino,25,Branco,Mestrado,PR,3,Compras,Analista Pleno
84E4,Feminino,31,Pardo,Ensino Superior,SC,6,Administrativo,Analista Junior
DE8D,Masculino,32,Branco,Ensino Superior,SC,7,Marketing,Analista Junior
FF7B,Feminino,23,Pardo,Ensino Superior,SP,2,Vendas,Analista Senior
5C98,Masculino,27,Pardo,Doutorado,PB,7,Desenvolvimento de Produtos,Analista Junior
5E3E,Masculino,21,Branco,Ensino Superior,SE,1,Vendas,Analista Junior
5319,Masculino,35,Pardo,Ensino Superior,RS,6,TI,Analista Pleno
23CC,Masculino,42,Branco,Pos graduacao,MG,3,TI,Analista Pleno
99AF,Masculino,44,Branco,Ensino Superior,PI,6,Operacoes,Analista Junior
5492,Masculino,22,Branco,Ensino Superior,AL,6,Operacoes,Analista Junior
0AA4,Masculino,20,Amarelo,Ensino Superior,SP,,Desenvolvimento de Produtos,Analista Junior
DC16,Masculino,22,Branco,Ensino Medio,PI,5,Marketing,Analista Senior
320D,Masculino,36,Branco,Ensino Medio,AM,4,Vendas,Gerente
4882,Masculino,36,Branco,Ensino Superior,MA,9,Contabilidade,Analista Pleno
8757,Feminino,26,Pardo,Mestrado,RJ,5,Contabilidade,Analista Junior
51A3,Masculino,20,Pardo,Ensino Superior,RJ,1,Vendas,Analista Senior
9853,Masculino,49,Pardo,Ensino Superior,PR,6,Vendas,Analista Pleno
4881,Feminino,32,Branco,Ensino Superior,RJ,9,Compras,Analista Senior
3C6F,Masculino,18,Pardo,Mestrado,MS,3,Recursos Humanos,Gerente
98CB,Feminino,43,Branco,Pos graduacao,SP,7,Vendas,Gerente
35E9,Masculino,39,Branco,Ensino Superior,MA,5,Desenvolvimento de Produtos,Analista Junior
953B,Masculino,20,Pardo,Ensino Superior,SC,6,TI,Analista Pleno
4680,Masculino,20,Pardo,Ensino Superior,PI,4,Marketing,Analista Pleno
9308,Masculino,18,Preto,Mestrado,BA,,Operacoes,Analista Senior
8AB9,Masculino,45,Branco,Ensino Superior,RO,11,Marketing,Analista Junior
2721,Masculino,34,Pardo,Ensino Superior,DF,7,Vendas,Analista Junior
132C,Masculino,32,Pardo,Mestrado,AP,3,Marketing,Gerente
28BF,Masculino,37,Branco,Ensino Superior,PR,6,Marketing,Diretor
998A,Masculino,18,Branco,Ensino Superior,CE,,Vendas,Analista Pleno
AC80,Masculino,26,Branco,Ensino Superior,TO,10,TI,Analista Junior
BC26,Masculino,22,Pardo,Ensino Medio,PR,2,Administrativo,Analista Pleno
4735,Masculino,18,Branco,Mestrado,AL,,Administrativo,Analista Pleno
EF3D,Masculino,30,Pardo,Ensino Superior,SP,6,Marketing,Gerente
4442,Masculino,24,Branco,Mestrado,RS,,TI,Analista Senior
13E3,Masculino,,Pardo,Ensino Superior,GO,8,Vendas,Analista Junior
2986,Feminino,27,Branco,Ensino Superior,PI,5,Marketing,Analista Junior
B3FE,Masculino,32,Branco,Pos graduacao,AL,9,Compras,Analista Pleno
1B87,Masculino,28,Branco,Ensino Superior,PE,4,Desenvolvimento de Produtos,Analista Junior
124F,Masculino,37,Pardo,Ensino Superior,SE,5,Compras,Gerente
0C5C,Masculino,23,Pardo,Ensino Superior,PR,,Marketing,Analista Junior
A0C6,Feminino,24,Pardo,Pos graduacao,RS,4,Desenvolvimento de Produtos,Gerente
AF44,Masculino,18,Pardo,Ensino Medio,AP,2,Contabilidade,Analista Senior
4A36,Masculino,35,Pardo,Ensino Superior,SC,7,TI,Analista Junior
FBC0,Masculino,,Pardo,Ensino Superior,PR,9,Compras,Gerente
B842,Masculino,27,Branco,Ensino Superior,SC,1,Administrativo,Gerente
895F,Feminino,23,Branco,Mestrado,AM,9,Marketing,Analista Senior
4245,Masculino,40,Branco,Ensino Superior,DF,5,Administrativo,Analista Junior
1B56,Masculino,21,Branco,Ensino Superior,PR,,Compras,Analista Pleno
96FA,Masculino,44,Pardo,Mestrado,RJ,3,Marketing,Analista Senior
E155,Masculino,24,Branco,Ensino Superior,PE,4,TI,Analista Pleno
F537,Masculino,34,Pardo,Ensino Superior,PE,8,Administrativo,Analista Junior
0F67,Masculino,25,Branco,Ensino Superior,SC,9,Administrativo,Gerente
53F6,Masculino,20,Pardo,Ensino Superior,RJ,,Operacoes,Estagiario
F52F,Masculino,33,Pardo,Ensino Superior,SC,9,Administrativo,Analista Junior
57F2,Masculino,37,Branco,Ensino Superior,RO,12,Desenvolvimento de Produtos,Analista Pleno
91BD,Masculino,45,Branco,Pos graduacao,CE,2,Desenvolvimento de Produtos,Analista Senior
D183,Masculino,38,Branco,Ensino Superior,PR,6,Vendas,Analista Junior
C474,Masculino,40,Pardo,Pos graduacao,AP,2,Operacoes,Analista Junior
2D6C,Masculino,28,Pardo,Ensino Superior,MA,4,Administrativo,Analista Junior
B6C0,Masculino,36,Pardo,Mestrado,RS,4,Operacoes,Analista Junior
5191,Masculino,22,Preto,Ensino Superior,RS,,Administrativo,Gerente
E8A7,Feminino,40,Branco,Ensino Medio,SP,6,Vendas,Analista Pleno
BEF7,Masculino,19,Pardo,Ensino Superior,PR,4,Contabilidade,Analista Junior
40DA,Masculino,37,Pardo,Ensino Superior,PI,5,Operacoes,Analista Pleno
A4BF,Feminino,50,Pardo,Ensino Superior,SP,6,TI,Analista Pleno
A373,Masculino,32,Branco,Ensino Superior,SP,,Operacoes,Analista Pleno
35FD,Masculino,48,Pardo,Ensino Superior,RN,10,TI,Analista Junior
5DCD,Masculino,18,Pardo,Ensino Superior,PB,4,Desenvolvimento de Produtos,Gerente
0217,Masculino,32,Pardo,Pos graduacao,SP,9,Operacoes,Analista Senior
B26B,Masculino,32,Branco,Ensino Medio,MT,7,Administrativo,Analista Pleno
1404,Masculino,30,Pardo,Pos graduacao,AL,2,TI,Gerente
39E6,Feminino,27,Branco,Ensino Medio,PE,5,Marketing,Analista Junior
DAEB,Masculino,22,Pardo,Ensino Superior,PR,0,Desenvolvimento de Produtos,Analista Junior
91E6,Masculino,21,Branco,Ensino Superior,TO,,Recursos Humanos,Analista Junior
0033,Feminino,43,Branco,Mestrado,AL,9,Marketing,Analista Pleno
23F0,Masculino,51,Branco,Pos graduacao,RS,9,TI,Analista Pleno
0A3F,Masculino,28,Pardo,Mestrado,AL,5,Contabilidade,Analista Senior
B29C,Feminino,28,Pardo,Ensino Superior,PR,4,TI,Analista Senior
514D,Feminino,21,Branco,Ensino Superior,AP,5,Compras,Analista Senior
776E,Masculino,34,Pardo,Ensino Superior,AP,13,Marketing,Analista Junior
DAEC,Masculino,36,Branco,Ensino Superior,SC,5,Vendas,Diretor
0B79,Feminino,28,Branco,Doutorado,MG,9,Compras,Analista Pleno
B03F,Feminino,51,Branco,Mestrado,CE,9,Marketing,Analista Pleno
3ADB,Masculino,49,Pardo,Pos graduacao,SP,4,Operacoes,Analista Pleno
090C,Feminino,22,Branco,Mestrado,PE,7,Compras,Analista Senior
9BA9,Masculino,41,Pardo,Ensino Superior,RJ,3,TI,Analista Pleno
5F3B,Masculino,33,Pardo,Doutorado,MG,3,Administrativo,Analista Pleno
B214,Masculino,19,Preto,Ensino Superior,BA,4,Contabilidade,Gerente
9C92,Feminino,25,Pardo,Ensino Superior,RS,6,Operacoes,Analista Junior
9593,Masculino,35,Pardo,Ensino Superior,MT,9,Desenvolvimento de Produtos,Analista Senior
0445,Masculino,27,Branco,Ensino Superior,PA,3,Contabilidade,Gerente
E075,Masculino,40,Branco,Ensino Superior,RJ,6,Operacoes,Analista Pleno
374A,Masculino,33,Pardo,Ensino Superior,CE,5,Contabilidade,Gerente
DD3D,Masculino,25,Branco,Mestrado,BA,4,Contabilidade,Analista Junior
44CF,Masculino,33,Branco,Ensino Superior,GO,8,Recursos Humanos,Analista Senior
440D,Feminino,42,Branco,Ensino Superior,TO,6,Compras,Gerente
E775,Masculino,22,Pardo,Pos graduacao,RJ,1,TI,Analista Pleno
F716,Masculino,41,Preto,Ensino Superior,RJ,7,TI,Analista Junior
530D,Masculino,24,Branco,Ensino Superior,MT,0,Operacoes,Analista Junior
3CD5,Masculino,42,Pardo,Ensino Superior,TO,12,Marketing,Analista Pleno
E45A,Masculino,51,Branco,Doutorado,MG,6,Recursos Humanos,Gerente
0241,Masculino,31,Branco,Ensino Superior,RS,7,TI,Analista Senior
566F,Masculino,32,Pardo,Pos graduacao,MG,0,Compras,Analista Junior
C378,Feminino,36,Pardo,Mestrado,SP,3,Vendas,Analista Junior
6609,Feminino,30,Pardo,Pos graduacao,RN,4,Marketing,Analista Pleno
A9DE,Masculino,33,Pardo,Ensino Superior,PR,8,Administrativo,Analista Senior
385D,Masculino,40,Branco,Ensino Superior,DF,4,TI,Analista Senior
A9A1,Masculino,25,Branco,Ensino Superior,RJ,2,Desenvolvimento de Produtos,Analista Senior
8461,Feminino,27,Pardo,Ensino Superior,MS,,Desenvolvimento de Produtos,Analista Pleno
9B15,Masculino,37,Pardo,Doutorado,CE,6,Contabilidade,Analista Senior
0EE1,Masculino,18,Pardo,Ensino Superior,RR,,Marketing,Analista Pleno
B582,Masculino,29,Pardo,Pos graduacao,PE,4,Recursos Humanos,Gerente
B740,Masculino,27,Branco,Ensino Superior,MG,3,Vendas,Analista Senior
3AC9,Masculino,31,Preto,Ensino Superior,RO,8,TI,Analista Junior
F0DA,Masculino,58,Pardo,Ensino Medio,SC,,Administrativo,Analista Pleno
8B54,Masculino,35,Branco,Ensino Superior,PR,12,Administrativo,Analista Senior
EA51,Masculino,22,Pardo,Ensino Superior,RO,4,TI,Analista Junior
80F1,Feminino,21,Branco,Mestrado,MT,4,Vendas,Analista Junior
FD4C,Feminino,39,Pardo,Ensino Superior,RS,5,Marketing,Analista Junior
E25C,Masculino,29,Branco,Ensino Superior,BA,5,Marketing,Analista Pleno
B192,Masculino,30,Branco,Pos graduacao,PB,4,Marketing,Gerente
3598,Masculino,37,Branco,Ensino Superior,PR,7,Compras,Analista Pleno
A21C,Feminino,20,Pardo,Mestrado,RJ,4,Administrativo,Analista Junior
2BB6,Masculino,25,Branco,Ensino Superior,AL,8,Vendas,Analista Pleno
957D,Feminino,18,Pardo,Mestrado,MG,1,Vendas,Estagiario
9BCB,Masculino,21,Pardo,Ensino Superior,DF,4,Desenvolvimento de Produtos,Analista Junior
C2B1,Masculino,30,Branco,Ensino Superior,RJ,2,Compras,Analista Senior
D924,Masculino,29,Branco,Ensino Superior,PR,6,Vendas,Analista Pleno
931C,Feminino,35,Pardo,Mestrado,SC,9,Marketing,Analista Junior
B220,Masculino,22,Preto,Ensino Superior,SE,,Recursos Humanos,Analista Senior
3483,Masculino,19,Branco,Ensino Superior,RS,,Operacoes,Analista Senior
135C,Masculino,21,Pardo,Ensino Superior,AL,5,Contabilidade,Analista Pleno
07A2,Feminino,31,Pardo,Ensino Superior,RS,,TI,Gerente
D6E2,Masculino,32,Branco,Ensino Superior,ES,5,TI,Analista Senior
662D,Feminino,28,Branco,Ensino Superior,PR,4,Vendas,Analista Pleno
8D47,Masculino,22,Pardo,Ensino Superior,SE,3,Compras,Analista Junior
88DC,Masculino,31,Pardo,Ensino Superior,RR,7,Marketing,Analista Senior
CC46,Masculino,40,Amarelo,Ensino Superior,AC,11,Marketing,Analista Pleno
100F,Masculino,39,Branco,Ensino Superior,PB,5,TI,Analista Junior
8D51,Masculino,24,Branco,Doutorado,RS,2,TI,Analista Senior
7F82,Masculino,28,Branco,Ensino Superior,GO,3,Recursos Humanos,Analista Pleno
BBEE,Masculino,37,Branco,Ensino Superior,GO,7,Desenvolvimento de Produtos,Analista Junior
BFD8,Masculino,33,Pardo,Ensino Superior,SP,8,Marketing,Gerente
B1ED,Masculino,21,Pardo,Pos graduacao,RS,,Recursos Humanos,Analista Senior
302A,Masculino,23,Pardo,Mestrado,SP,5,Recursos Humanos,Gerente
22BB,Masculino,22,Branco,Ensino Superior,RS,6,TI,Analista Senior
DA20,Masculino,32,Branco,Ensino Superior,RJ,2,Contabilidade,Analista Junior
4FFF,Feminino,50,Branco,Doutorado,SP,7,Administrativo,Analista Senior
3E98,Feminino,28,Pardo,Ensino Superior,MS,2,Desenvolvimento de Produtos,Gerente
CBAE,Feminino,33,Pardo,Ensino Superior,SC,5,Marketing,Analista Senior
937B,Masculino,25,Branco,Ensino Superior,RS,8,Vendas,Analista Pleno
EC43,Masculino,18,Branco,Ensino Superior,RR,4,Recursos Humanos,Analista Pleno
B66B,Masculino,35,Pardo,Ensino Superior,RJ,6,TI,Analista Junior
17A4,Masculino,37,Pardo,Pos graduacao,RR,9,Marketing,Analista Senior
C7DC,Masculino,22,Branco,Ensino Superior,SC,6,Marketing,Analista Pleno
6428,Feminino,29,Pardo,Ensino Superior,MT,5,Operacoes,Analista Junior
F2A6,Masculino,28,Branco,Ensino Superior,PA,3,Operacoes,Analista Senior
69D8,Masculino,41,Branco,Pos graduacao,BA,9,Recursos Humanos,Analista Pleno
F53F,Masculino,28,Branco,Ensino Superior,MA,9,TI,Analista Junior
48ED,Masculino,41,Branco,Pos graduacao,AP,10,Marketing,Gerente
7152,Masculino,20,Pardo,Doutorado,TO,,Compras,Gerente
F324,Feminino,29,Pardo,Ensino Superior,SC,0,Desenvolvimento de Produtos,Analista Pleno
1DB7,Masculino,27,Pardo,Ensino Superior,PI,6,Contabilidade,Analista Senior
1AC2,Masculino,34,Branco,Pos graduacao,SC,3,TI,Analista Junior
AC0B,Masculino,36,Preto,Ensino Superior,SE,5,Administrativo,Analista Junior
A976,Masculino,48,Preto,Pos graduacao,DF,7,Contabilidade,Analista Junior
3419,Masculino,43,Branco,Mestrado,AL,8,Compras,Analista Junior
2BB5,Masculino,21,Pardo,Doutorado,AM,4,Contabilidade,Analista Senior
2AC6,Masculino,18,Pardo,Pos graduacao,TO,,Administrativo,Analista Pleno
4661,Masculino,27,Pardo,Pos graduacao,AC,3,Desenvolvimento de Produtos,Analista Senior
16B8,Masculino,30,Pardo,Ensino Superior,SP,,Contabilidade,Diretor
42A4,Masculino,30,Preto,Ensino Superior,PR,5,Contabilidade,Analista Senior
44AD,Masculino,18,Pardo,Ensino Superior,AC,,Operacoes,Analista Pleno
A9D9,Masculino,19,Branco,Ensino Superior,GO,5,Compras,Analista Pleno
D689,Feminino,34,Pardo,Mestrado,RS,3,Desenvolvimento de Produtos,Analista Junior
245F,Masculino,44,Pardo,Ensino Superior,RJ,5,Operacoes,Analista Senior
BB42,Masculino,19,Branco,Ensino Superior,RO,1,Compras,Analista Pleno
31C9,Masculino,18,Pardo,Ensino Superior,MG,,Vendas,Estagiario
3A7B,Feminino,39,Preto,Ensino Superior,PI,3,Contabilidade,Analista Junior
1178,Masculino,25,Branco,Ensino Superior,DF,8,Operacoes,Gerente
03AF,Masculino,28,Branco,Pos graduacao,GO,7,Recursos Humanos,Gerente
AA9B,Masculino,37,Pardo,Ensino Superior,MA,7,Administrativo,Gerente
9106,Masculino,19,Branco,Mestrado,RN,,TI,Analista Senior
5890,Masculino,33,Branco,Pos graduacao,ES,10,Desenvolvimento de Produtos,Analista Pleno
ED1A,Masculino,19,Branco,Ensino Superior,TO,,Contabilidade,Analista Pleno
ACBB,Masculino,23,Branco,Ensino Medio,RJ,5,Compras,Analista Senior
DE9F,Masculino,32,Branco,Mestrado,PR,7,Desenvolvimento de Produtos,Analista Pleno
E0BD,Masculino,38,Branco,Ensino Superior,SP,5,Vendas,Analista Pleno
9D1E,Masculino,23,Pardo,Ensino Superior,RS,9,Administrativo,Analista Junior
E3AF,Masculino,22,Pardo,Mestrado,AC,,Contabilidade,Analista Pleno
FED9,Masculino,35,Branco,Ensino Superior,SE,7,TI,Analista Senior
5BDF,Masculino,32,Pardo,Ensino Superior,MG,5,Administrativo,Analista Junior
BD87,Masculino,23,Pardo,Ensino Superior,PR,4,Desenvolvimento de Produtos,Analista Senior
5790,Feminino,23,Pardo,Ensino Medio,RS,,Operacoes,Analista Senior
8544,Masculino,18,Branco,Pos graduacao,TO,,TI,Gerente
C639,Masculino,36,Branco,Ensino Superior,PR,5,Vendas,Analista Pleno
4741,Masculino,27,Branco,Ensino Superior,MA,8,Operacoes,Analista Pleno
B762,Masculino,29,Pardo,Ensino Superior,RN,6,Administrativo,Gerente
9450,Masculino,35,Pardo,Ensino Superior,BA,1,Desenvolvimento de Produtos,Analista Pleno
56C2,Feminino,22,Branco,Ensino Superior,RN,3,Vendas,Analista Pleno
657D,Feminino,24,Pardo,Ensino Superior,PR,4,Marketing,Analista Pleno
FEB7,Masculino,,Pardo,Ensino Superior,AC,3,Desenvolvimento de Produtos,Analista Junior
C59C,Masculino,39,Branco,Doutorado,PE,3,Operacoes,Gerente
0932,Masculino,38,Pardo,Ensino Superior,MA,5,Desenvolvimento de Produtos,Analista Senior
F825,Masculino,49,Branco,Mestrado,PA,0,Recursos Humanos,Analista Junior
7F53,Masculino,21,Pardo,Ensino Superior,SP,7,Contabilidade,Analista Pleno
EFDE,Feminino,39,Pardo,Doutorado,RN,2,Contabilidade,Gerente
2F65,Feminino,51,Branco,Ensino Superior,RJ,0,Administrativo,Gerente
277E,Masculino,43,Branco,Ensino Medio,DF,3,Administrativo,Analista Senior
2FE6,Masculino,34,Preto,Doutorado,SC,8,Compras,Analista Junior
033D,Feminino,24,Pardo,Ensino Superior,RJ,3,Desenvolvimento de Produtos,Gerente
D519,Masculino,29,Preto,Ensino Superior,MT,9,Desenvolvimento de Produtos,Analista Junior
555F,Masculino,40,Branco,Ensino Superior,RJ,9,TI,Analista Senior
1760,Masculino,27,Pardo,Ensino Superior,SC,9,Recursos Humanos,Analista Junior
8760,Masculino,19,Branco,Ensino Medio,SC,5,Compras,Analista Pleno
4BF3,Feminino,28,Branco,Ensino Superior,PE,5,Operacoes,Gerente
8700,Feminino,29,Branco,Doutorado,TO,10,Vendas,Analista Junior
4FA5,Masculino,29,Pardo,Doutorado,SP,10,Desenvolvimento de Produtos,Gerente
4DE2,Masculino,32,Preto,Mestrado,MS,7,Administrativo,Analista Pleno
1B44,Masculino,39,Branco,Ensino Superior,MA,2,Contabilidade,Estagiario
6AA3,Masculino,28,Branco,Pos graduacao,PB,10,Compras,Analista Senior
210D,Masculino,27,Pardo,Ensino Superior,SP,3,Operacoes,Analista Junior
5056,Feminino,31,Pardo,Mestrado,RR,5,Recursos Humanos,Analista Junior
EEE4,Masculino,18,Branco,Ensino Superior,RN,,Vendas,Estagiario
DA62,Masculino,29,Branco,Ensino Superior,MT,3,Contabilidade,Gerente
05B5,Feminino,19,Pardo,Ensino Superior,DF,,Operacoes,Gerente
B544,Masculino,41,Pardo,Ensino Superior,RS,9,Vendas,Analista Senior
34D9,Masculino,20,Pardo,Ensino Superior,RO,,Administrativo,Gerente
5B5A,Masculino,45,Branco,Ensino Superior,PI,4,Marketing,Analista Pleno
62DC,Masculino,38,Branco,Ensino Superior,PR,10,Desenvolvimento de Produtos,Analista Junior
9541,Feminino,21,Pardo,Mestrado,RS,,Vendas,Gerente
35AC,Masculino,43,Pardo,Ensino Superior,GO,9,Desenvolvimento de Produtos,Analista Junior
0643,Masculino,34,Pardo,Ensino Superior,AM,6,Operacoes,Analista Senior
2721,Masculino,22,Pardo,Mestrado,SE,,Administrativo,Estagiario
F2BA,Feminino,27,Pardo,Mestrado,PB,,Operacoes,Analista Junior
D1FC,Masculino,24,Pardo,Ensino Superior,SP,3,Operacoes,Analista Junior
96EF,Feminino,44,Branco,Pos graduacao,ES,3,Recursos Humanos,Analista Senior
8DA5,Feminino,34,Preto,Ensino Superior,SP,,Desenvolvimento de Produtos,Analista Pleno
D3EE,Masculino,28,Pardo,Mestrado,SE,4,Desenvolvimento de Produtos,Analista Senior
C492,Feminino,57,Branco,Pos graduacao,MG,6,TI,Analista Pleno
53AA,Masculino,24,Pardo,Pos graduacao,GO,6,Administrativo,Analista Pleno
B936,Masculino,21,Pardo,Pos graduacao,SE,,Recursos Humanos,Analista Senior
7D4C,Masculino,55,Pardo,Ensino Superior,RJ,4,Contabilidade,Analista Senior
8D14,Masculino,40,Branco,Mestrado,MA,3,Desenvolvimento de Produtos,Analista Senior
23BF,Masculino,40,Branco,Ensino Medio,AC,3,Marketing,Analista Junior
6F28,Feminino,29,Pardo,Ensino Superior,PA,4,Recursos Humanos,Analista Junior
782F,Masculino,,Pardo,Ensino Superior,RN,7,Compras,Gerente
754F,Masculino,31,Pardo,Ensino Superior,PE,3,Contabilidade,Gerente
29BC,Masculino,29,Pardo,Ensino Superior,CE,6,Compras,Analista Junior
89EC,Masculino,30,Pardo,Ensino Superior,PI,5,Administrativo,Analista Junior
087C,Masculino,40,Branco,Mestrado,PR,4,Recursos Humanos,Analista Pleno
6966,Masculino,25,Pardo,Pos graduacao,AM,6,Vendas,Analista Pleno
7378,Feminino,39,Pardo,Ensino Superior,MS,6,Desenvolvimento de Produtos,Analista Senior
F4A8,Feminino,21,Pardo,Mestrado,AC,7,TI,Analista Junior
6CE2,Masculino,25,Branco,Ensino Superior,MG,2,Marketing,Gerente
B0EB,Masculino,40,Preto,Pos graduacao,SP,7,Compras,Analista Pleno
45F3,Masculino,25,Pardo,Ensino Superior,RJ,6,Administrativo,Analista Senior
6CC2,Masculino,24,Pardo,Ensino Superior,AL,6,Administrativo,Analista Junior
7322,Masculino,36,Pardo,Mestrado,SP,2,Administrativo,Gerente
1611,Masculino,28,Preto,Ensino Superior,AC,5,Contabilidade,Gerente
BE6D,Masculino,18,Pardo,Ensino Superior,RR,3,TI,Gerente
064D,Masculino,23,Branco,Ensino Medio,RR,,Vendas,Estagiario
FA2C,Masculino,29,Pardo,Doutorado,RO,2,TI,Analista Pleno
0473,Masculino,42,Preto,Pos graduacao,TO,,Desenvolvimento de Produtos,Analista Senior
6C0C,Masculino,27,Pardo,Ensino Medio,RS,9,Contabilidade,Analista Junior
3224,Masculino,26,Pardo,Ensino Medio,AC,3,Desenvolvimento de Produtos,Gerente
FA2D,Masculino,28,Pardo,Ensino Superior,SE,4,Marketing,Gerente
1E4E,Masculino,45,Branco,Ensino Superior,MG,1,Vendas,Analista Senior
F1CA,Masculino,30,Pardo,Ensino Superior,AC,0,TI,Analista Pleno
5779,Feminino,35,Branco,Ensino Superior,RO,2,Operacoes,Analista Pleno
70A4,Masculino,24,Branco,Ensino Superior,PR,5,Vendas,Analista Senior
0351,Feminino,33,Branco,Mestrado,CE,9,Recursos Humanos,Gerente
DDB6,Feminino,30,Branco,Ensino Superior,SC,10,TI,Analista Pleno
573A,Masculino,,Pardo,Doutorado,RR,,Operacoes,Analista Senior
ED4E,Masculino,24,Pardo,Ensino Superior,CE,6,Operacoes,Gerente
51D5,Masculino,30,Branco,Pos graduacao,RS,7,Administrativo,Analista Junior
2474,Masculino,25,Preto,Mestrado,PR,5,Desenvolvimento de Produtos,Analista Junior
1F20,Feminino,27,Branco,Doutorado,SP,8,Contabilidade,Gerente
E45D,Masculino,35,Pardo,Ensino Superior,GO,4,TI,Analista Junior
75C0,Masculino,22,Pardo,Ensino Superior,GO,4,Administrativo,Gerente
79D6,Masculino,44,Branco,Doutorado,RO,1,Compras,Analista Senior
FF5C,Masculino,18,Branco,Doutorado,MG,,Desenvolvimento de Produtos,Analista Junior
AC00,Feminino,28,Branco,Ensino Superior,DF,1,Desenvolvimento de Produtos,Gerente
1364,Masculino,28,Branco,Ensino Superior,AL,9,Vendas,Analista Pleno
F6E9,Masculino,29,Pardo,Ensino Superior,PR,5,Compras,Analista Senior
2413,Masculino,38,Branco,Ensino Superior,AM,7,Vendas,Analista Pleno
9741,Masculino,25,Pardo,Pos graduacao,RR,7,Contabilidade,Gerente
D6D9,Masculino,39,Branco,Ensino Medio,PB,1,Recursos Humanos,Analista Junior
F22B,Masculino,19,Preto,Pos graduacao,AC,,TI,Analista Junior
6729,Masculino,19,Branco,Ensino Superior,RN,,Administrativo,Analista Junior
83FA,Masculino,27,Branco,Ensino Superior,PI,1,Desenvolvimento de Produtos,Analista Pleno
A442,Feminino,30,Branco,Doutorado,SP,3,Recursos Humanos,Analista Senior
32EE,Masculino,33,Pardo,Ensino Superior,RS,6,Operacoes,Analista Senior
4047,Masculino,39,Branco,Ensino Superior,MS,5,Compras,Analista Junior
93D1,Feminino,28,Pardo,Ensino Superior,SC,7,TI,Analista Junior
D778,Masculino,38,Branco,Mestrado,PE,7,Marketing,Analista Pleno
F681,Feminino,40,Branco,Doutorado,RS,4,Administrativo,Analista Pleno
DEC2,Masculino,37,Branco,Ensino Medio,MG,8,Compras,Analista Senior
9A69,Masculino,22,Pardo,Ensino Superior,SP,3,Compras,Analista Senior
42DA,Masculino,21,Pardo,Mestrado,MG,1,Administrativo,Analista Junior
