,ID,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
8232,79EA,Masculino,26,Pardo,Ensino Superior,RS,3,TI,Analista Senior
8233,01F7,Masculino,30,Pardo,Mestrado,SC,7,Recursos Humanos,Analista Junior
8234,A93E,Masculino,38,Branco,Ensino Superior,MS,7,Recursos Humanos,Analista Pleno
8235,BE1C,Masculino,23,Pardo,Pos graduacao,RJ,0,TI,Gerente
8236,3789,Masculino,28,Pardo,Ensino Medio,DF,5,Marketing,Analista Junior
8237,CE6F,Masculino,22,Pardo,Ensino Superior,RJ,,Marketing,Analista Senior
8238,5330,Masculino,43,Branco,Ensino Superior,MG,6,Desenvolvimento de Produtos,Analista Junior
8239,005C,Masculino,49,Pardo,Mestrado,PR,6,TI,Analista Pleno
8240,9D23,Feminino,34,Pardo,Ensino Superior,SE,8,Operacoes,Estagiario
8241,4ECA,Masculino,27,Pardo,Ensino Superior,RN,0,Marketing,Analista Pleno
8242,089C,Masculino,46,Branco,Mestrado,PR,1,Desenvolvimento de Produtos,Analista Senior
8243,1559,Masculino,18,Pardo,Ensino Superior,AC,,Desenvolvimento de Produtos,Analista Junior
8244,0D72,Masculino,52,Branco,Ensino Superior,AP,2,Administrativo,Analista Pleno
8245,CC10,Masculino,32,Branco,Mestrado,SC,4,Recursos Humanos,Analista Pleno
8246,B948,Masculino,32,Pardo,Ensino Superior,RR,5,TI,Analista Senior
8247,3454,Masculino,40,Pardo,Ensino Superior,PB,6,Operacoes,Analista Senior
8248,5A0C,Feminino,40,Pardo,Ensino Superior,RS,3,TI,Gerente
8249,581A,Feminino,21,Pardo,Ensino Superior,PR,3,Contabilidade,Analista Junior
8250,0C92,Masculino,36,Branco,Ensino Superior,CE,7,Operacoes,Analista Pleno
8251,BF1B,Masculino,42,Pardo,Ensino Superior,AC,4,Vendas,Analista Pleno
8252,5E30,Masculino,20,Pardo,Ensino Superior,MG,,TI,Analista Junior
8253,6C28,Masculino,45,Pardo,Ensino Superior,AP,9,Desenvolvimento de Produtos,Analista Pleno
8254,6FD6,Feminino,21,Branco,Ensino Superior,MS,6,Recursos Humanos,Analista Senior
8255,6B1F,Masculino,32,Preto,Doutorado,RJ,0,Vendas,Analista Junior
8256,E170,Masculino,45,Branco,Mestrado,MG,0,Desenvolvimento de Produtos,Analista Junior
8257,7F5B,Masculino,36,Pardo,Ensino Superior,PE,2,Marketing,Analista Senior
8258,4955,Masculino,38,Pardo,Ensino Superior,TO,5,Recursos Humanos,Analista Pleno
8259,A0D4,Masculino,29,Pardo,Doutorado,PI,8,Marketing,Analista Pleno
8260,5EBD,Masculino,36,Branco,Ensino Superior,RJ,7,Marketing,Analista Pleno
8261,49F1,Masculino,29,Amarelo,Mestrado,RJ,7,Compras,Analista Senior
8262,E2AD,Masculino,34,Pardo,Ensino Superior,PE,4,Compras,Analista Junior
8263,5743,Feminino,20,Branco,Doutorado,RO,,Marketing,Analista Junior
8264,6440,Masculino,24,Branco,Ensino Superior,AC,3,Desenvolvimento de Produtos,Gerente
8265,9051,Feminino,26,Branco,Doutorado,MS,10,Recursos Humanos,Analista Senior
8266,A723,Masculino,49,Branco,Mestrado,PR,5,Operacoes,Analista Junior
8267,2147,Masculino,33,Pardo,Mestrado,SC,2,Contabilidade,Analista Senior
8268,735B,Masculino,40,Preto,Ensino Superior,RJ,8,TI,Analista Pleno
8269,4EB1,Feminino,31,Pardo,Ensino Superior,SE,5,Compras,Analista Junior
8270,A388,Masculino,27,Preto,Ensino Superior,MG,0,Vendas,Analista Pleno
8271,56CF,Masculino,30,Pardo,Ensino Superior,MS,7,Marketing,Analista Junior
8272,F170,Masculino,23,Preto,Ensino Superior,MG,5,TI,Analista Senior
8273,73AA,Feminino,43,Pardo,Mestrado,SP,,TI,Analista Junior
8274,A18F,Feminino,24,Branco,Ensino Superior,GO,5,Desenvolvimento de Produtos,Analista Senior
8275,FAA0,Feminino,27,Preto,Ensino Superior,MT,6,Desenvolvimento de Produtos,Estagiario
8276,3166,Masculino,23,Pardo,Mestrado,MS,6,Desenvolvimento de Produtos,Analista Senior
8277,15C5,Masculino,34,Branco,Doutorado,MS,9,Administrativo,Analista Senior
8278,14C9,Masculino,39,Amarelo,Mestrado,MA,7,Operacoes,Analista Senior
8279,68C6,Masculino,27,Branco,Ensino Superior,MT,3,Compras,Analista Pleno
8280,53D7,Feminino,28,Branco,Mestrado,RR,0,Contabilidade,Analista Pleno
8281,A83D,Masculino,15,Branco,Não informado,CE,,Recursos Humanos,Estagiario
8282,BB06,Masculino,52,Pardo,Ensino Superior,RJ,5,Vendas,Analista Pleno
8283,894A,Masculino,22,Branco,Ensino Superior,AL,8,Administrativo,Analista Pleno
8284,3D82,Masculino,40,Branco,Pos graduacao,AC,5,Operacoes,Analista Junior
8285,8DE8,Masculino,34,Branco,Ensino Superior,AC,3,Administrativo,Gerente
8286,51DC,Masculino,31,Pardo,Ensino Superior,GO,6,Recursos Humanos,Gerente
8287,9983,Masculino,36,Pardo,Ensino Superior,MA,5,Administrativo,Gerente
8288,BADA,Masculino,34,Branco,Ensino Superior,PE,6,Operacoes,Estagiario
8289,C441,Masculino,28,Branco,Ensino Superior,PR,5,TI,Gerente
8290,26E3,Masculino,25,Pardo,Doutorado,RS,1,TI,Estagiario
8291,40C8,Masculino,21,Preto,Mestrado,ES,2,TI,Gerente
8292,4C99,Masculino,32,Pardo,Mestrado,RJ,3,TI,Analista Pleno
8293,9BEB,Masculino,39,Branco,Ensino Superior,AP,5,Recursos Humanos,Gerente
8294,685E,Feminino,22,Pardo,Ensino Superior,RJ,4,Administrativo,Analista Senior
8295,096E,Masculino,25,Branco,Pos graduacao,DF,8,Marketing,Analista Senior
8296,5A55,Masculino,22,Pardo,Mestrado,RJ,4,Contabilidade,Analista Pleno
8297,6715,Feminino,36,Pardo,Ensino Superior,MS,8,Vendas,Analista Senior
8298,4428,Masculino,20,Preto,Ensino Superior,RJ,5,Recursos Humanos,Estagiario
8299,C2A7,Masculino,50,Branco,Ensino Superior,SP,4,Vendas,Analista Pleno
8300,21E2,Masculino,41,Pardo,Ensino Superior,RS,2,Marketing,Analista Senior
8301,74DB,Masculino,31,Pardo,Ensino Medio,AP,3,Compras,Analista Pleno
8302,C6FB,Feminino,22,Branco,Pos graduacao,RJ,1,Contabilidade,Analista Senior
8303,FD0E,Masculino,26,Pardo,Doutorado,SE,9,Recursos Humanos,Analista Pleno
8304,A906,Masculino,31,Pardo,Ensino Superior,SC,,Contabilidade,Gerente
8305,4E2B,Masculino,30,Pardo,Ensino Superior,CE,10,Desenvolvimento de Produtos,Gerente
8306,5373,Masculino,19,Branco,Ensino Medio,CE,,Recursos Humanos,Analista Junior
8307,4980,Masculino,21,Pardo,Ensino Superior,RS,,Compras,Gerente
8308,6728,Masculino,44,Branco,Ensino Superior,AL,6,TI,Gerente
8309,FE2C,Feminino,22,Pardo,Pos graduacao,PE,,Vendas,Analista Pleno
8310,72FF,Masculino,46,Pardo,Mestrado,SP,4,TI,Gerente
8311,FAC9,Masculino,36,Pardo,Ensino Superior,SP,6,Vendas,Analista Junior
8312,FFC9,Feminino,29,Pardo,Ensino Superior,MS,0,Administrativo,Analista Senior
8313,1A84,Masculino,33,Branco,Mestrado,PE,9,Administrativo,Gerente
8314,282F,Masculino,47,Pardo,Ensino Superior,SP,7,TI,Analista Junior
8315,DF78,Masculino,31,Pardo,Ensino Superior,RS,8,TI,Analista Senior
8316,BEAA,Masculino,34,Pardo,Ensino Superior,GO,7,Marketing,Analista Pleno
8317,A554,Masculino,47,Pardo,Ensino Superior,PR,7,TI,Gerente
8318,8E23,Masculino,39,Branco,Ensino Superior,AP,4,Contabilidade,Analista Senior
8319,C9E4,Masculino,41,Branco,Mestrado,MG,1,Vendas,Analista Pleno
8320,0A76,Feminino,20,Pardo,Ensino Superior,RS,,Desenvolvimento de Produtos,Analista Junior
8321,3536,Masculino,31,Pardo,Ensino Superior,PA,7,Administrativo,Gerente
8322,AAD4,Masculino,47,Branco,Ensino Superior,DF,6,Vendas,Analista Pleno
8323,5E14,Masculino,32,Branco,Ensino Superior,SE,7,TI,Analista Pleno
8324,E671,Masculino,34,Preto,Ensino Superior,RN,5,Operacoes,Estagiario
8325,1E52,Masculino,26,Pardo,Ensino Superior,RJ,2,TI,Estagiario
8326,F3A3,Masculino,32,Pardo,Ensino Superior,PR,2,Operacoes,Analista Junior
8327,3C78,Masculino,34,Branco,Pos graduacao,PB,5,Operacoes,Analista Junior
8328,8157,Masculino,35,Branco,Pos graduacao,AP,10,Contabilidade,Analista Senior
8329,195D,Masculino,33,Pardo,Ensino Superior,RS,5,Contabilidade,Analista Junior
8330,265E,Masculino,19,Branco,Ensino Superior,MS,4,Desenvolvimento de Produtos,Analista Pleno
8331,AC02,Masculino,39,Branco,Ensino Superior,AM,,Contabilidade,Analista Junior
8332,93B8,Masculino,38,Branco,Ensino Superior,GO,5,Operacoes,Analista Junior
8333,84F6,Masculino,27,Branco,Mestrado,PA,0,Marketing,Analista Junior
8334,B4CC,Masculino,51,Branco,Ensino Superior,PR,6,Desenvolvimento de Produtos,Analista Pleno
8335,0BFC,Masculino,25,Preto,Ensino Superior,RJ,4,Compras,Analista Junior
8336,6855,Masculino,34,Pardo,Ensino Superior,MG,5,TI,Analista Pleno
8337,92EE,Feminino,27,Pardo,Ensino Superior,SP,9,Vendas,Analista Junior
8338,4096,Feminino,37,Branco,Ensino Superior,TO,12,TI,Analista Junior
8339,06C8,Masculino,28,Branco,Ensino Superior,AM,5,Administrativo,Estagiario
8340,3142,Feminino,27,Branco,Mestrado,SC,2,Contabilidade,Analista Pleno
8341,B268,Masculino,40,Amarelo,Ensino Superior,MA,11,Marketing,Analista Junior
8342,1E03,Masculino,48,Branco,Ensino Superior,PE,0,TI,Analista Pleno
8343,5204,Masculino,20,Branco,Ensino Superior,AC,6,Recursos Humanos,Analista Junior
8344,D51C,Masculino,22,Branco,Ensino Superior,PR,4,Compras,Analista Pleno
8345,B0A3,Masculino,33,Pardo,Pos graduacao,TO,6,Recursos Humanos,Analista Pleno
8346,B2E9,Masculino,30,Pardo,Ensino Superior,AL,8,Compras,Analista Pleno
8347,DBEC,Masculino,20,Pardo,Ensino Superior,RJ,5,TI,Analista Senior
8348,AC8C,Masculino,21,Preto,Ensino Superior,GO,7,Desenvolvimento de Produtos,Analista Pleno
8349,D213,Feminino,35,Pardo,Ensino Superior,PI,1,Compras,Gerente
8350,C964,Masculino,39,Pardo,Ensino Superior,SP,0,Contabilidade,Analista Senior
8351,6DA2,Masculino,20,Pardo,Ensino Superior,PR,,Recursos Humanos,Analista Pleno
8352,1059,Masculino,27,Branco,Ensino Medio,PE,3,Operacoes,Gerente
8353,CA45,Feminino,45,Branco,Ensino Superior,SC,5,Administrativo,Analista Senior
8354,3AA6,Masculino,19,Pardo,Ensino Superior,PI,0,Operacoes,Analista Junior
8355,FB14,Masculino,28,Branco,Pos graduacao,PR,2,TI,Analista Pleno
8356,C2BF,Masculino,32,Preto,Ensino Superior,SP,1,Operacoes,Analista Junior
8357,BE0D,Masculino,37,Pardo,Ensino Medio,PB,5,Vendas,Analista Senior
8358,9662,Masculino,36,Pardo,Ensino Superior,PR,2,TI,Analista Senior
8359,C920,Feminino,20,Preto,Ensino Superior,RJ,6,Marketing,Gerente
8360,1262,Masculino,26,Pardo,Pos graduacao,SP,,Vendas,Analista Senior
8361,DD3C,Masculino,36,Branco,Ensino Superior,SE,7,Recursos Humanos,Analista Senior
8362,9B7C,Feminino,22,Pardo,Doutorado,PR,,Vendas,Analista Pleno
8363,C507,Masculino,31,Branco,Ensino Superior,RJ,8,Operacoes,Analista Senior
8364,1E9E,Masculino,37,Branco,Doutorado,SP,8,Operacoes,Analista Junior
8365,0EC5,Masculino,18,Pardo,Ensino Superior,SP,,Administrativo,Analista Senior
8366,9C57,Masculino,22,Pardo,Doutorado,MA,,Marketing,Analista Pleno
8367,3DCA,Feminino,29,Pardo,Pos graduacao,GO,5,Contabilidade,Analista Junior
8368,DACC,Masculino,30,Branco,Ensino Superior,BA,6,Desenvolvimento de Produtos,Analista Pleno
8369,DC09,Masculino,38,Pardo,Ensino Superior,CE,4,Vendas,Analista Junior
8370,607B,Masculino,20,Preto,Doutorado,AM,2,Operacoes,Analista Senior
8371,14EC,Feminino,26,Pardo,Doutorado,RN,8,Compras,Analista Junior
8372,C551,Masculino,26,Pardo,Ensino Superior,AL,1,Administrativo,Analista Junior
8373,99CA,Masculino,27,Branco,Ensino Superior,PR,4,Compras,Estagiario
8374,5232,Masculino,39,Preto,Ensino Superior,MT,5,TI,Analista Junior
8375,1EF9,Masculino,31,Branco,Pos graduacao,PB,7,Vendas,Analista Pleno
8376,7C50,Masculino,28,Pardo,Ensino Superior,DF,5,Marketing,Estagiario
8377,934F,Masculino,30,Pardo,Ensino Superior,RJ,4,Operacoes,Analista Pleno
8378,9A43,Masculino,24,Pardo,Pos graduacao,SP,10,Operacoes,Estagiario
8379,1B99,Masculino,27,Branco,Ensino Superior,TO,3,Contabilidade,Analista Junior
8380,FF56,Masculino,42,Branco,Ensino Superior,RO,4,Operacoes,Analista Junior
8381,0F02,Masculino,19,Branco,Mestrado,PE,3,Vendas,Analista Junior
8382,C1EA,Feminino,28,Pardo,Ensino Superior,AL,5,Contabilidade,Analista Junior
8383,68B0,Masculino,33,Preto,Doutorado,MS,4,Compras,Analista Pleno
8384,E38A,Masculino,35,Pardo,Mestrado,RS,3,Marketing,Analista Senior
8385,45A2,Masculino,25,Branco,Ensino Superior,AM,8,Marketing,Estagiario
8386,B08B,Feminino,37,Amarelo,Ensino Superior,RJ,9,Recursos Humanos,Analista Senior
8387,38D9,Masculino,41,Pardo,Mestrado,RJ,5,Vendas,Estagiario
8388,5254,Masculino,21,Pardo,Ensino Superior,SC,4,Recursos Humanos,Analista Junior
8389,5DE5,Masculino,21,Pardo,Ensino Superior,ES,6,Administrativo,Analista Junior
8390,967B,Feminino,43,Branco,Ensino Superior,BA,3,Administrativo,Analista Pleno
8391,F0CE,Masculino,45,Pardo,Ensino Superior,RJ,6,Vendas,Analista Senior
8392,F38F,Feminino,25,Branco,Doutorado,PI,7,Compras,Analista Pleno
8393,6B66,Feminino,33,Branco,Mestrado,PI,6,TI,Estagiario
8394,41B0,Feminino,30,Pardo,Doutorado,MG,10,Contabilidade,Estagiario
8395,6ED5,Masculino,18,Branco,Pos graduacao,RO,,Recursos Humanos,Analista Junior
8396,76BC,Masculino,37,Branco,Doutorado,SC,3,Vendas,Analista Junior
8397,9716,Masculino,18,Pardo,Pos graduacao,GO,4,Recursos Humanos,Estagiario
8398,1C1C,Masculino,36,Branco,Ensino Superior,RJ,2,Marketing,Analista Pleno
8399,709E,Masculino,36,Preto,Doutorado,SP,5,Operacoes,Estagiario
8400,187B,Masculino,36,Pardo,Ensino Superior,CE,3,Administrativo,Analista Senior
8401,B722,Masculino,36,Amarelo,Doutorado,RS,9,TI,Analista Senior
8402,844C,Masculino,33,Pardo,Doutorado,SP,2,Marketing,Analista Pleno
8403,68AC,Masculino,20,Branco,Pos graduacao,RJ,,Desenvolvimento de Produtos,Gerente
8404,7E24,Feminino,35,Branco,Mestrado,PR,5,Marketing,Analista Junior
8405,1701,Masculino,43,Branco,Ensino Superior,AL,0,Vendas,Analista Junior
8406,9D50,Feminino,34,Preto,Pos graduacao,MG,5,Marketing,Analista Pleno
8407,A6F2,Feminino,38,Branco,Ensino Superior,PI,8,Desenvolvimento de Produtos,Analista Junior
8408,B31F,Feminino,21,Branco,Ensino Superior,MG,0,Recursos Humanos,Analista Pleno
8409,C7B2,Feminino,28,Branco,Ensino Superior,PA,6,Administrativo,Analista Pleno
8410,54B6,Masculino,43,Branco,Pos graduacao,DF,12,Marketing,Analista Junior
8411,A644,Masculino,25,Preto,Pos graduacao,TO,8,Desenvolvimento de Produtos,Analista Senior
8412,A77C,Masculino,19,Pardo,Ensino Superior,SC,2,Compras,Gerente
8413,F21C,Feminino,36,Pardo,Ensino Superior,SP,3,TI,Analista Pleno
8414,455F,Masculino,35,Pardo,Mestrado,MG,2,Operacoes,Analista Junior
8415,076E,Feminino,18,Pardo,Ensino Superior,PE,,Vendas,Analista Pleno
8416,BE42,Feminino,39,Pardo,Ensino Superior,SC,0,Operacoes,Analista Senior
8417,4BC3,Masculino,18,Indigena,Ensino Superior,RR,,Compras,Gerente
8418,BB3F,Masculino,33,Pardo,Ensino Medio,PR,5,Compras,Analista Junior
8419,AF92,Masculino,38,Branco,Ensino Superior,MT,6,Marketing,Gerente
8420,A4C2,Masculino,24,Preto,Ensino Superior,AP,4,Marketing,Analista Junior
8421,0A22,Masculino,29,Branco,Mestrado,RO,,Operacoes,Analista Senior
8422,E4BF,Masculino,29,Branco,Ensino Superior,CE,9,Operacoes,Analista Pleno
8423,F938,Masculino,19,Pardo,Ensino Superior,PI,,TI,Analista Pleno
8424,FE3D,Masculino,25,Indigena,Ensino Superior,PE,8,Operacoes,Analista Pleno
8425,BD3D,Feminino,23,Branco,Ensino Superior,RR,0,Administrativo,Analista Pleno
8426,DE57,Masculino,28,Branco,Pos graduacao,DF,8,Desenvolvimento de Produtos,Gerente
8427,1AAB,Masculino,24,Preto,Ensino Superior,MA,5,Desenvolvimento de Produtos,Estagiario
8428,A231,Masculino,31,Pardo,Ensino Superior,AL,6,Compras,Analista Senior
8429,45B5,Feminino,35,Branco,Ensino Superior,AL,2,Operacoes,Gerente
8430,4A1C,Masculino,41,Preto,Ensino Superior,PR,7,Vendas,Analista Junior
8431,015D,Feminino,33,Pardo,Ensino Superior,RS,6,Compras,Analista Senior
8432,7F5B,Masculino,30,Pardo,Ensino Superior,SE,8,Vendas,Estagiario
8433,352B,Masculino,33,Branco,Pos graduacao,PB,1,Vendas,Analista Pleno
8434,3C8D,Masculino,19,Branco,Mestrado,RS,,Vendas,Analista Junior
8435,DC7B,Feminino,27,Pardo,Ensino Superior,SP,5,Desenvolvimento de Produtos,Analista Junior
8436,713C,Masculino,22,Pardo,Doutorado,RJ,5,Recursos Humanos,Analista Pleno
8437,D27C,Feminino,34,Branco,Ensino Superior,MS,2,Desenvolvimento de Produtos,Analista Pleno
8438,1713,Masculino,44,Pardo,Ensino Superior,CE,6,Desenvolvimento de Produtos,Gerente
8439,7B6F,Masculino,22,Branco,Pos graduacao,MG,4,Desenvolvimento de Produtos,Analista Senior
8440,8918,Masculino,29,Branco,Ensino Superior,AL,7,Desenvolvimento de Produtos,Estagiario
8441,E0F4,Masculino,23,Branco,Ensino Superior,SC,5,Vendas,Analista Junior
8442,1ABD,Feminino,19,Branco,Ensino Superior,PR,4,Recursos Humanos,Gerente
8443,046B,Masculino,29,Branco,Mestrado,GO,5,Administrativo,Analista Senior
8444,EC6D,Masculino,40,Pardo,Ensino Superior,MS,3,Vendas,Analista Senior
8445,9612,Masculino,29,Pardo,Pos graduacao,CE,6,Administrativo,Analista Pleno
8446,48D6,Masculino,31,Branco,Ensino Superior,RR,9,Marketing,Gerente
8447,E4D5,Masculino,20,Pardo,Ensino Superior,AP,1,Vendas,Analista Junior
8448,ADC6,Masculino,37,Preto,Ensino Superior,SP,7,Compras,Analista Junior
8449,F46F,Masculino,21,Pardo,Ensino Superior,BA,,Desenvolvimento de Produtos,Analista Junior
8450,8F71,Masculino,51,Pardo,Ensino Superior,RJ,6,Operacoes,Analista Junior
8451,F2B3,Masculino,19,Pardo,Ensino Superior,DF,4,Administrativo,Estagiario
8452,03BC,Masculino,23,Branco,Pos graduacao,PR,9,TI,Estagiario
8453,33DB,Masculino,36,Pardo,Ensino Superior,SP,8,Vendas,Analista Pleno
8454,2E1D,Masculino,45,Pardo,Ensino Superior,SP,3,Compras,Gerente
8455,D191,Masculino,43,Pardo,Ensino Superior,MS,5,Marketing,Gerente
8456,B86B,Masculino,44,Pardo,Mestrado,SC,6,Compras,Analista Senior
8457,8E7D,Masculino,25,Branco,Ensino Superior,RO,5,Desenvolvimento de Produtos,Analista Junior
8458,6E29,Masculino,20,Branco,Ensino Superior,RN,6,Contabilidade,Analista Junior
8459,DA87,Masculino,33,Pardo,Ensino Superior,MG,9,Compras,Analista Senior
8460,8C5C,Masculino,28,Pardo,Pos graduacao,RS,3,Recursos Humanos,Estagiario
8461,7E6D,Masculino,23,Branco,Doutorado,PI,3,Operacoes,Analista Junior
8462,32F2,Masculino,27,Pardo,Ensino Superior,TO,12,Desenvolvimento de Produtos,Gerente
8463,088A,Masculino,36,Branco,Ensino Superior,MG,1,TI,Analista Pleno
8464,18EB,Feminino,31,Branco,Ensino Superior,PE,11,Recursos Humanos,Analista Senior
8465,1CA5,Masculino,37,Pardo,Doutorado,BA,9,TI,Estagiario
8466,C612,Masculino,42,Pardo,Ensino Medio,PE,,Desenvolvimento de Produtos,Analista Senior
8467,CB4C,Masculino,26,Branco,Doutorado,SP,,Marketing,Analista Senior
8468,1568,Masculino,35,Pardo,Pos graduacao,MG,5,Vendas,Analista Junior
8469,DBFE,Masculino,19,Branco,Ensino Superior,MG,2,Desenvolvimento de Produtos,Gerente
8470,82F1,Masculino,21,Branco,Ensino Superior,RS,0,Desenvolvimento de Produtos,Gerente
8471,24DD,Feminino,22,Preto,Ensino Superior,MG,4,Contabilidade,Analista Pleno
8472,0D7B,Masculino,38,Pardo,Pos graduacao,MS,8,Operacoes,Gerente
8473,AC71,Masculino,26,Branco,Mestrado,SC,3,Contabilidade,Analista Pleno
8474,D4A9,Masculino,30,Branco,Pos graduacao,RJ,6,Operacoes,Analista Senior
8475,5B35,Masculino,29,Pardo,Ensino Superior,MA,4,Vendas,Analista Senior
8476,33AD,Masculino,38,Pardo,Pos graduacao,RR,1,Administrativo,Analista Pleno
8477,F229,Masculino,19,Preto,Ensino Superior,RO,,Operacoes,Estagiario
8478,95FF,Feminino,25,Pardo,Mestrado,PE,11,TI,Analista Pleno
8479,CF31,Masculino,20,Pardo,Ensino Superior,AL,,Administrativo,Estagiario
8480,B8A8,Feminino,22,Pardo,Ensino Superior,RS,7,Operacoes,Analista Junior
8481,95B5,Masculino,18,Pardo,Ensino Medio,RR,2,Operacoes,Analista Senior
8482,4EAA,Masculino,45,Pardo,Ensino Superior,RN,7,Recursos Humanos,Analista Senior
8483,8F50,Feminino,37,Pardo,Ensino Superior,AL,7,Recursos Humanos,Analista Pleno
8484,4286,Masculino,24,Pardo,Ensino Superior,PB,,Recursos Humanos,Analista Junior
8485,1D81,Masculino,27,Branco,Ensino Superior,AP,4,Contabilidade,Estagiario
8486,C3F6,Masculino,19,Pardo,Ensino Superior,MA,,Administrativo,Analista Pleno
8487,9D73,Feminino,22,Branco,Mestrado,RN,8,Operacoes,Analista Junior
8488,32B8,Masculino,37,Branco,Ensino Superior,AC,4,Recursos Humanos,Gerente
8489,A323,Feminino,39,Pardo,Ensino Superior,MG,7,Desenvolvimento de Produtos,Analista Junior
8490,23E9,Masculino,41,Pardo,Ensino Superior,CE,7,Compras,Analista Pleno
8491,D981,Masculino,25,Pardo,Ensino Superior,RR,3,Compras,Gerente
8492,1139,Feminino,19,Preto,Ensino Superior,RJ,1,TI,Analista Senior
8493,7320,Masculino,28,Pardo,Ensino Superior,PR,5,Compras,Analista Pleno
8494,5455,Feminino,26,Branco,Ensino Superior,PI,0,Desenvolvimento de Produtos,Analista Pleno
8495,4452,Feminino,22,Pardo,Pos graduacao,RJ,3,Desenvolvimento de Produtos,Analista Senior
8496,5059,Masculino,31,Branco,Mestrado,MA,6,Contabilidade,Analista Junior
8497,6B74,Masculino,27,Preto,Pos graduacao,MT,10,Administrativo,Estagiario
8498,3917,Masculino,30,Branco,Ensino Superior,SP,8,Marketing,Analista Pleno
8499,AE6F,Masculino,22,Preto,Ensino Medio,AM,5,Marketing,Estagiario
8500,42F7,Masculino,29,Pardo,Ensino Superior,RN,7,Recursos Humanos,Gerente
8501,8F3F,Masculino,18,Pardo,Ensino Superior,RN,,Recursos Humanos,Gerente
8502,9B72,Feminino,37,Pardo,Doutorado,MG,7,Vendas,Gerente
8503,948D,Masculino,50,Pardo,Mestrado,SC,0,Compras,Analista Pleno
8504,3556,Masculino,54,Branco,Ensino Superior,AL,3,Recursos Humanos,Analista Pleno
8505,677E,Feminino,34,Branco,Ensino Superior,PE,0,Recursos Humanos,Analista Junior
8506,2CF2,Feminino,34,Pardo,Doutorado,RN,10,Desenvolvimento de Produtos,Analista Junior
8507,FA79,Masculino,22,Branco,Ensino Medio,AP,6,Contabilidade,Analista Junior
8508,DDD4,Masculino,30,Pardo,Ensino Superior,MG,2,Compras,Analista Pleno
8509,DB2F,Masculino,38,Preto,Ensino Superior,MG,4,Operacoes,Analista Pleno
8510,0D7D,Masculino,40,Branco,Doutorado,DF,,Marketing,Analista Pleno
8511,3538,Feminino,31,Preto,Ensino Superior,PR,5,TI,Analista Pleno
8512,9DA3,Masculino,21,Branco,Doutorado,PR,5,Administrativo,Estagiario
8513,2C88,Masculino,24,Branco,Ensino Superior,GO,2,Contabilidade,Analista Senior
8514,08B7,Masculino,21,Pardo,Ensino Superior,SP,,Vendas,Analista Pleno
8515,8C47,Masculino,34,Pardo,Pos graduacao,SP,7,Contabilidade,Analista Senior
8516,BBB9,Feminino,20,Pardo,Ensino Medio,SP,3,Vendas,Analista Senior
8517,7589,Masculino,20,Branco,Ensino Superior,RN,5,Marketing,Analista Junior
8518,615E,Masculino,35,Preto,Ensino Medio,PB,7,Recursos Humanos,Analista Junior
